"","SKU","Country","Segment","Group","Supplier","Brand"
"1329","271649","tm","10110","101","hkh","tznnz"
"1330","271645","tm","10110","101","hkh","tznnz"
"1331","271643","tm","10110","101","hkh","tznnz"
"1332","271642","tm","10110","101","hkh","tznnz"
"1333","271641","tm","10110","101","hkh","tznnz"
"1334","271648","tm","10110","101","hkh","tznnz"
"1335","271647","tm","10110","101","hkh","tznnz"
"1336","271640","tm","10110","101","hkh","tznnz"
"1337","271664","tm","10110","101","hkh","tznnz"
"1338","271666","tm","10110","101","hkh","tznnz"
"1339","271669","tm","10110","101","hkh","tznnz"
"1340","271665","tm","10110","101","hkh","tznnz"
"1341","271663","tm","10110","101","hkh","tznnz"
"1342","271662","tm","10110","101","hkh","tznnz"
"1343","271661","tm","10110","101","hkh","tznnz"
"1344","271668","tm","10110","101","hkh","tznnz"
"1345","271667","tm","10110","101","hkh","tznnz"
"1346","271660","tm","10110","101","hkh","tznnz"
"1347","271694","tm","10110","101","hkh","tznnz"
"1348","271696","tm","10110","101","hkh","tznnz"
"1349","271699","tm","10110","101","hkh","tznnz"
"1350","271695","tm","10110","101","hkh","tznnz"
"1351","271693","tm","10110","101","hkh","tznnz"
"1352","271692","tm","10110","101","hkh","tznnz"
"1353","271691","tm","10110","101","hkh","tznnz"
"1354","271697","tm","10110","101","hkh","tznnz"
"1355","271690","tm","10110","101","hkh","tznnz"
"1356","271654","tm","10110","101","hkh","tznnz"
"1357","271656","tm","10110","101","hkh","tznnz"
"1358","271659","tm","10110","101","hkh","tznnz"
"1359","271655","tm","10110","101","hkh","tznnz"
"1360","271653","tm","10110","101","hkh","tznnz"
"1361","271652","tm","10110","101","hkh","tznnz"
"1362","271651","tm","10110","101","hkh","tznnz"
"1363","271658","tm","10110","101","hkh","tznnz"
"1364","271657","tm","10110","101","hkh","tznnz"
"1365","271650","tm","10110","101","hkh","tznnz"
"1366","271634","tm","10110","101","hkh","tznnz"
"1367","271636","tm","10110","101","hkh","tznnz"
"1368","271639","tm","10110","101","hkh","tznnz"
"1369","271633","tm","10110","101","hkh","tznnz"
"1370","271632","tm","10110","101","hkh","tznnz"
"1371","271631","tm","10110","101","hkh","tznnz"
"1372","271637","tm","10110","101","hkh","tznnz"
"1373","271630","tm","10110","101","hkh","tznnz"
"1374","271624","tm","10110","101","hkh","tznnz"
"1375","271626","tm","10110","101","hkh","tznnz"
"1376","271629","tm","10110","101","hkh","tznnz"
"1377","271625","tm","10110","101","hkh","tznnz"
"1378","271623","tm","10110","101","hkh","tznnz"
"1379","271613","tm","10110","101","hkh","tznnz"
"1380","271612","tm","10110","101","hkh","tznnz"
"1381","271611","tm","10110","101","hkh","tznnz"
"1382","271617","tm","10110","101","hkh","tznnz"
"1383","271610","tm","10110","101","hkh","tznnz"
"1384","271684","tm","10110","101","hkh","tznnz"
"1385","271689","tm","10110","101","hkh","tznnz"
"1386","271685","tm","10110","101","hkh","tznnz"
"1387","271683","tm","10110","101","hkh","tznnz"
"1388","271681","tm","10110","101","hkh","tznnz"
"1389","271672","tm","10110","101","hkh","tznnz"
"1390","271678","tm","10110","101","hkh","tznnz"
"1391","271677","tm","10110","101","hkh","tznnz"
"1392","271670","tm","10110","101","hkh","tznnz"
"1393","271604","tm","10110","101","hkh","tznnz"
"1394","271606","tm","10110","101","hkh","tznnz"
"1395","271609","tm","10110","101","hkh","tznnz"
"1396","271605","tm","10110","101","hkh","tznnz"
"1397","271602","tm","10110","101","hkh","tznnz"
"1398","271601","tm","10110","101","hkh","tznnz"
"1399","271608","tm","10110","101","hkh","tznnz"
"1400","271607","tm","10110","101","hkh","tznnz"
"1401","271600","tm","10110","101","hkh","tznnz"
"1402","271944","tm","10110","101","hkh","tznnz"
"1403","271946","tm","10110","101","hkh","tznnz"
"1404","271949","tm","10110","101","hkh","tznnz"
"1405","271945","tm","10110","101","hkh","tznnz"
"1406","271943","tm","10110","101","hkh","tznnz"
"1407","271942","tm","10110","101","hkh","tznnz"
"1408","271941","tm","10110","101","hkh","tznnz"
"1409","271948","tm","10110","101","hkh","tznnz"
"1410","271940","tm","10110","101","hkh","tznnz"
"1411","271964","tm","10110","101","hkh","tznnz"
"1412","271966","tm","10110","101","hkh","tznnz"
"1413","271969","tm","10110","101","hkh","tznnz"
"1414","271965","tm","10110","101","hkh","tznnz"
"1415","271963","tm","10110","101","hkh","tznnz"
"1416","271962","tm","10110","101","hkh","tznnz"
"1417","271968","tm","10110","101","hkh","tznnz"
"1418","271967","tm","10110","101","hkh","tznnz"
"1419","271960","tm","10110","101","hkh","tznnz"
"1420","271994","tm","10110","101","hkh","tznnz"
"1421","271996","tm","10110","101","hkh","tznnz"
"1422","271999","tm","10110","101","hkh","tznnz"
"1423","271995","tm","10110","101","hkh","tznnz"
"1424","271992","tm","10110","101","hkh","tznnz"
"1425","271991","tm","10110","101","hkh","tznnz"
"1426","271998","tm","10110","101","hkh","tznnz"
"1427","271997","tm","10110","101","hkh","tznnz"
"1428","271990","tm","10110","101","hkh","tznnz"
"1429","271954","tm","10110","101","hkh","tznnz"
"1430","271956","tm","10110","101","hkh","tznnz"
"1431","271955","tm","10110","101","hkh","tznnz"
"1432","271953","tm","10110","101","hkh","tznnz"
"1433","271952","tm","10110","101","hkh","tznnz"
"1434","271951","tm","10110","101","hkh","tznnz"
"1435","271958","tm","10110","101","hkh","tznnz"
"1436","271957","tm","10110","101","hkh","tznnz"
"1437","271950","tm","10110","101","hkh","tznnz"
"1438","271936","tm","10110","101","hkh","tznnz"
"1439","271939","tm","10110","101","hkh","tznnz"
"1440","271935","tm","10110","101","hkh","tznnz"
"1441","271312","tm","10110","101","eorvs","ozxj"
"1442","270913","tm","10110","101","uvvlm","nlgrk"
"1443","270912","tm","10110","101","uvvlm","nlgrk"
"1444","270911","tm","10110","101","uvvlm","nlgrk"
"1445","270918","tm","10110","101","uvvlm","nlgrk"
"1446","270917","tm","10110","101","uvvlm","nlgrk"
"1447","270910","tm","10110","101","uvvlm","nlgrk"
"1448","270984","tm","10110","101","uvvlm","nlgrk"
"1449","270989","tm","10110","101","uvvlm","nlgrk"
"1450","270985","tm","10110","101","uvvlm","nlgrk"
"1451","270983","tm","10110","101","uvvlm","nlgrk"
"1452","270982","tm","10110","101","uvvlm","nlgrk"
"1453","270981","tm","10110","101","uvvlm","nlgrk"
"1454","270988","tm","10110","101","uvvlm","nlgrk"
"1455","270987","tm","10110","101","uvvlm","nlgrk"
"1456","270980","tm","10110","101","uvvlm","nlgrk"
"1457","270974","tm","10110","101","uvvlm","nlgrk"
"1458","270976","tm","10110","101","uvvlm","nlgrk"
"1459","270979","tm","10110","101","uvvlm","nlgrk"
"1460","270975","tm","10110","101","uvvlm","nlgrk"
"1461","270973","tm","10110","101","uvvlm","nlgrk"
"1462","270972","tm","10110","101","uvvlm","nlgrk"
"1463","270971","tm","10110","101","uvvlm","nlgrk"
"1464","270978","tm","10110","101","uvvlm","nlgrk"
"1465","270977","tm","10110","101","uvvlm","nlgrk"
"1466","270970","tm","10110","101","uvvlm","nlgrk"
"1467","270904","tm","10110","101","uvvlm","nlgrk"
"1468","270906","tm","10110","101","uvvlm","nlgrk"
"1469","270909","tm","10110","101","uvvlm","nlgrk"
"1470","270905","tm","10110","101","uvvlm","nlgrk"
"1471","270903","tm","10110","101","uvvlm","nlgrk"
"1472","270902","tm","10110","101","uvvlm","nlgrk"
"1473","270901","tm","10110","101","uvvlm","nlgrk"
"1474","270907","tm","10110","101","uvvlm","nlgrk"
"1475","270900","tm","10110","101","uvvlm","nlgrk"
"1476","270549","tm","10110","101","uvvlm","nlgrk"
"1477","270545","tm","10110","101","uvvlm","nlgrk"
"1478","270543","tm","10110","101","uvvlm","nlgrk"
"1479","270542","tm","10110","101","uvvlm","nlgrk"
"1480","270541","tm","10110","101","uvvlm","nlgrk"
"1481","270548","tm","10110","101","uvvlm","nlgrk"
"1482","270547","tm","10110","101","uvvlm","nlgrk"
"1483","270540","tm","10110","101","uvvlm","nlgrk"
"1484","270566","tm","10110","101","uvvlm","nlgrk"
"1485","270569","tm","10110","101","uvvlm","nlgrk"
"1486","270329","tm","10110","101","hrtnz","srhgli"
"1487","270325","tm","10110","101","hrtnz","srhgli"
"1488","270323","tm","10110","101","hrtnz","srhgli"
"1489","270322","tm","10110","101","hrtnz","srhgli"
"1490","270321","tm","10110","101","hrtnz","srhgli"
"1491","270328","tm","10110","101","hrtnz","srhgli"
"1492","270327","tm","10110","101","hrtnz","srhgli"
"1493","270320","tm","10110","101","hrtnz","srhgli"
"1494","270314","tm","10110","101","hrtnz","srhgli"
"1495","270316","tm","10110","101","hrtnz","srhgli"
"1496","205475","tm","10110","101","nzgav","ifhglovf"
"1497","205473","tm","10110","101","nzgav","ifhglovf"
"1498","205472","tm","10110","101","nzgav","ifhglovf"
"1499","205478","tm","10110","101","nzgav","ifhglovf"
"1500","205404","tm","10110","101","nzgav","ifhglovf"
"1501","205406","tm","10110","101","nzgav","ifhglovf"
"1502","205409","tm","10110","101","nzgav","ifhglovf"
"1503","205405","tm","10110","101","nzgav","ifhglovf"
"1504","205402","tm","10110","101","nzgav","ifhglovf"
"1505","205401","tm","10110","101","nzgav","ifhglovf"
"1506","205408","tm","10110","101","nzgav","ifhglovf"
"1507","205407","tm","10110","101","nzgav","ifhglovf"
"1508","205645","tm","10110","101","nzgav","ifhglovf"
"1509","205643","tm","10110","101","nzgav","ifhglovf"
"1510","205642","tm","10110","101","nzgav","ifhglovf"
"1511","205641","tm","10110","101","nzgav","ifhglovf"
"1512","205663","tm","10110","101","nzgav","ifhglovf"
"1513","205662","tm","10110","101","nzgav","ifhglovf"
"1514","205668","tm","10110","101","nzgav","ifhglovf"
"1515","205667","tm","10110","101","nzgav","ifhglovf"
"1516","205696","tm","10110","101","nzgav","ifhglovf"
"1517","205699","tm","10110","101","nzgav","ifhglovf"
"1518","205695","tm","10110","101","nzgav","ifhglovf"
"1519","205692","tm","10110","101","nzgav","ifhglovf"
"1520","205654","tm","10110","101","nzgav","ifhglovf"
"1521","205656","tm","10110","101","nzgav","ifhglovf"
"1522","205659","tm","10110","101","nzgav","ifhglovf"
"1523","205655","tm","10110","101","nzgav","ifhglovf"
"1524","205652","tm","10110","101","nzgav","ifhglovf"
"1525","205651","tm","10110","101","nzgav","ifhglovf"
"1526","205076","tm","10110","101","hkh","tznnz"
"1527","205079","tm","10110","101","hkh","tznnz"
"1528","205075","tm","10110","101","hkh","tznnz"
"1529","205073","tm","10110","101","hkh","tznnz"
"1530","203962","tm","10110","101","zpal","uovcz"
"1531","203961","tm","10110","101","zpal","uovcz"
"1532","203968","tm","10110","101","zpal","uovcz"
"1533","203967","tm","10110","101","zpal","uovcz"
"1534","203994","tm","10110","101","zpal","uovcz"
"1535","203996","tm","10110","101","zpal","uovcz"
"1536","203999","tm","10110","101","zpal","uovcz"
"1537","203995","tm","10110","101","zpal","uovcz"
"1538","203993","tm","10110","101","zpal","uovcz"
"1539","203992","tm","10110","101","zpal","uovcz"
"1540","203991","tm","10110","101","zpal","uovcz"
"1541","203997","tm","10110","101","zpal","uovcz"
"1542","203990","tm","10110","101","zpal","uovcz"
"1543","203954","tm","10110","101","zpal","uovcz"
"1544","203956","tm","10110","101","zpal","uovcz"
"1545","203959","tm","10110","101","zpal","uovcz"
"1546","203955","tm","10110","101","zpal","uovcz"
"1547","203953","tm","10110","101","zpal","uovcz"
"1548","203951","tm","10110","101","zpal","uovcz"
"1549","203958","tm","10110","101","zpal","uovcz"
"1550","203957","tm","10110","101","zpal","uovcz"
"1551","203950","tm","10110","101","zpal","uovcz"
"1552","203934","tm","10110","101","zpal","uovcz"
"1553","203936","tm","10110","101","zpal","uovcz"
"1554","203939","tm","10110","101","zpal","uovcz"
"1555","203933","tm","10110","101","zpal","uovcz"
"1556","203932","tm","10110","101","zpal","uovcz"
"1557","203931","tm","10110","101","zpal","uovcz"
"1558","203938","tm","10110","101","zpal","uovcz"
"1559","203937","tm","10110","101","zpal","uovcz"
"1560","203930","tm","10110","101","zpal","uovcz"
"1561","203924","tm","10110","101","zpal","uovcz"
"1562","203926","tm","10110","101","zpal","uovcz"
"1563","203929","tm","10110","101","zpal","uovcz"
"1564","203925","tm","10110","101","zpal","uovcz"
"1565","203923","tm","10110","101","zpal","uovcz"
"1566","203922","tm","10110","101","zpal","uovcz"
"1567","203921","tm","10110","101","zpal","uovcz"
"1568","203915","tm","10110","101","zpal","uovcz"
"1569","203913","tm","10110","101","zpal","uovcz"
"1570","203912","tm","10110","101","zpal","uovcz"
"1571","203911","tm","10110","101","zpal","uovcz"
"1572","203301","tm","10110","101","pkvsl","vkruzmvh"
"1573","203308","tm","10110","101","pkvsl","vkruzmvh"
"1574","203244","tm","10110","101","pkvsl","vkruzmvh"
"1575","203245","tm","10110","101","pkvsl","vkruzmvh"
"1576","203243","tm","10110","101","pkvsl","vkruzmvh"
"1577","203242","tm","10110","101","pkvsl","vkruzmvh"
"1578","203241","tm","10110","101","pkvsl","vkruzmvh"
"1579","203240","tm","10110","101","pkvsl","vkruzmvh"
"1580","203264","tm","10110","101","pkvsl","vkruzmvh"
"1581","203266","tm","10110","101","pkvsl","vkruzmvh"
"1582","203269","tm","10110","101","pkvsl","vkruzmvh"
"1583","203263","tm","10110","101","pkvsl","vkruzmvh"
"1584","203262","tm","10110","101","pkvsl","vkruzmvh"
"1585","203261","tm","10110","101","pkvsl","vkruzmvh"
"1586","203268","tm","10110","101","pkvsl","vkruzmvh"
"1587","203267","tm","10110","101","pkvsl","vkruzmvh"
"1588","203260","tm","10110","101","pkvsl","vkruzmvh"
"1589","203294","tm","10110","101","pkvsl","vkruzmvh"
"1590","203296","tm","10110","101","pkvsl","vkruzmvh"
"1591","203299","tm","10110","101","pkvsl","vkruzmvh"
"1592","203295","tm","10110","101","pkvsl","vkruzmvh"
"1593","203293","tm","10110","101","pkvsl","vkruzmvh"
"1594","203292","tm","10110","101","pkvsl","vkruzmvh"
"1595","203291","tm","10110","101","pkvsl","vkruzmvh"
"1596","203298","tm","10110","101","pkvsl","vkruzmvh"
"1597","203297","tm","10110","101","pkvsl","vkruzmvh"
"1598","203254","tm","10110","101","pkvsl","vkruzmvh"
"1599","203256","tm","10110","101","pkvsl","vkruzmvh"
"1600","203259","tm","10110","101","pkvsl","vkruzmvh"
"1601","203255","tm","10110","101","pkvsl","vkruzmvh"
"1602","203253","tm","10110","101","pkvsl","vkruzmvh"
"1603","203252","tm","10110","101","pkvsl","vkruzmvh"
"1604","203251","tm","10110","101","pkvsl","vkruzmvh"
"1605","203257","tm","10110","101","pkvsl","vkruzmvh"
"1606","203250","tm","10110","101","pkvsl","vkruzmvh"
"1607","203234","tm","10110","101","pkvsl","vkruzmvh"
"1608","203236","tm","10110","101","pkvsl","vkruzmvh"
"1609","203235","tm","10110","101","pkvsl","vkruzmvh"
"1610","203226","tm","10110","101","pkvsl","vkruzmvh"
"1611","203229","tm","10110","101","pkvsl","vkruzmvh"
"1612","203223","tm","10110","101","pkvsl","vkruzmvh"
"1613","203222","tm","10110","101","pkvsl","vkruzmvh"
"1614","203221","tm","10110","101","pkvsl","vkruzmvh"
"1615","203228","tm","10110","101","pkvsl","vkruzmvh"
"1616","203227","tm","10110","101","pkvsl","vkruzmvh"
"1617","203220","tm","10110","101","pkvsl","vkruzmvh"
"1618","203214","tm","10110","101","pkvsl","vkruzmvh"
"1619","203216","tm","10110","101","pkvsl","vkruzmvh"
"1620","203219","tm","10110","101","pkvsl","vkruzmvh"
"1621","202005","tm","10110","101","pkvsl","vkruzmvh"
"1622","202003","tm","10110","101","pkvsl","vkruzmvh"
"1623","202002","tm","10110","101","pkvsl","vkruzmvh"
"1624","207822","tm","10110","101","hrtnz","hrtnz"
"1625","207821","tm","10110","101","hrtnz","hrtnz"
"1626","207828","tm","10110","101","hrtnz","hrtnz"
"1627","207827","tm","10110","101","hrtnz","hrtnz"
"1628","207820","tm","10110","101","hrtnz","hrtnz"
"1629","207814","tm","10110","101","hrtnz","hrtnz"
"1630","207816","tm","10110","101","hrtnz","hrtnz"
"1631","207819","tm","10110","101","hrtnz","hrtnz"
"1632","207812","tm","10110","101","hrtnz","hrtnz"
"1633","207811","tm","10110","101","hrtnz","hrtnz"
"1634","207818","tm","10110","101","hrtnz","hrtnz"
"1635","207817","tm","10110","101","hrtnz","hrtnz"
"1636","207810","tm","10110","101","hrtnz","hrtnz"
"1637","207884","tm","10110","101","hrtnz","hrtnz"
"1638","207886","tm","10110","101","hrtnz","hrtnz"
"1639","207889","tm","10110","101","hrtnz","hrtnz"
"1640","207885","tm","10110","101","hrtnz","hrtnz"
"1641","207883","tm","10110","101","hrtnz","hrtnz"
"1642","207888","tm","10110","101","hrtnz","hrtnz"
"1643","207887","tm","10110","101","hrtnz","hrtnz"
"1644","207880","tm","10110","101","hrtnz","hrtnz"
"1645","207874","tm","10110","101","hrtnz","hrtnz"
"1646","207876","tm","10110","101","hrtnz","hrtnz"
"1647","207879","tm","10110","101","hrtnz","hrtnz"
"1648","207875","tm","10110","101","hrtnz","hrtnz"
"1649","207873","tm","10110","101","hrtnz","hrtnz"
"1650","207878","tm","10110","101","hrtnz","hrtnz"
"1651","207877","tm","10110","101","hrtnz","hrtnz"
"1652","207870","tm","10110","101","hrtnz","hrtnz"
"1653","207804","tm","10110","101","hrtnz","hrtnz"
"1654","207806","tm","10110","101","hrtnz","hrtnz"
"1655","207809","tm","10110","101","hrtnz","hrtnz"
"1656","207805","tm","10110","101","hrtnz","hrtnz"
"1657","207803","tm","10110","101","hrtnz","hrtnz"
"1658","207802","tm","10110","101","hrtnz","hrtnz"
"1659","207801","tm","10110","101","hrtnz","hrtnz"
"1660","142952","tm","10110","101","hkh","tznnz"
"1661","142951","tm","10110","101","hkh","tznnz"
"1662","142958","tm","10110","101","hkh","tznnz"
"1663","142957","tm","10110","101","hkh","tznnz"
"1664","142950","tm","10110","101","hkh","tznnz"
"1665","142934","tm","10110","101","hkh","tznnz"
"1666","142936","tm","10110","101","hkh","tznnz"
"1667","142939","tm","10110","101","hkh","tznnz"
"1668","142935","tm","10110","101","hkh","tznnz"
"1669","142933","tm","10110","101","hkh","tznnz"
"1670","142911","tm","10110","101","hrtnz","hrtnz"
"1671","142918","tm","10110","101","hrtnz","hrtnz"
"1672","142917","tm","10110","101","hrtnz","hrtnz"
"1673","142910","tm","10110","101","hrtnz","hrtnz"
"1674","142984","tm","10110","101","hrtnz","hrtnz"
"1675","142986","tm","10110","101","hrtnz","hrtnz"
"1676","142989","tm","10110","101","hrtnz","hrtnz"
"1677","142985","tm","10110","101","hrtnz","hrtnz"
"1678","141220","tm","10110","101","uvvlm","nlgrk"
"1679","148000","tm","10110","101","zpal","hrppvmh"
"1680","147444","tm","10110","101","zpal","hrppvmh"
"1681","147446","tm","10110","101","zpal","hrppvmh"
"1682","147449","tm","10110","101","zpal","hrppvmh"
"1683","147445","tm","10110","101","zpal","hrppvmh"
"1684","147443","tm","10110","101","zpal","hrppvmh"
"1685","147442","tm","10110","101","zpal","hrppvmh"
"1686","147441","tm","10110","101","zpal","hrppvmh"
"1687","147448","tm","10110","101","zpal","hrppvmh"
"1688","147447","tm","10110","101","zpal","hrppvmh"
"1689","147440","tm","10110","101","zpal","hrppvmh"
"1690","147464","tm","10110","101","zpal","hrppvmh"
"1691","147466","tm","10110","101","zpal","hrppvmh"
"1692","147469","tm","10110","101","zpal","hrppvmh"
"1693","147465","tm","10110","101","zpal","hrppvmh"
"1694","147463","tm","10110","101","zpal","hrppvmh"
"1695","147462","tm","10110","101","zpal","hrppvmh"
"1696","147461","tm","10110","101","zpal","hrppvmh"
"1697","147468","tm","10110","101","zpal","hrppvmh"
"1698","147467","tm","10110","101","zpal","hrppvmh"
"1699","147460","tm","10110","101","zpal","hrppvmh"
"1700","147494","tm","10110","101","zpal","hrppvmh"
"1701","147496","tm","10110","101","zpal","hrppvmh"
"1702","147499","tm","10110","101","zpal","hrppvmh"
"1703","147495","tm","10110","101","zpal","hrppvmh"
"1704","147493","tm","10110","101","zpal","hrppvmh"
"1705","147492","tm","10110","101","zpal","hrppvmh"
"1706","147491","tm","10110","101","zpal","hrppvmh"
"1707","147498","tm","10110","101","zpal","hrppvmh"
"1708","147497","tm","10110","101","zpal","hrppvmh"
"1709","147490","tm","10110","101","zpal","hrppvmh"
"1710","147454","tm","10110","101","zpal","hrppvmh"
"1711","147456","tm","10110","101","zpal","hrppvmh"
"1712","147459","tm","10110","101","zpal","hrppvmh"
"1713","147455","tm","10110","101","zpal","hrppvmh"
"1714","147453","tm","10110","101","zpal","hrppvmh"
"1715","147452","tm","10110","101","zpal","hrppvmh"
"1716","147451","tm","10110","101","zpal","hrppvmh"
"1717","147458","tm","10110","101","zpal","hrppvmh"
"1718","147422","tm","10110","101","zpal","hrppvmh"
"1719","147421","tm","10110","101","zpal","hrppvmh"
"1720","147428","tm","10110","101","zpal","hrppvmh"
"1721","147427","tm","10110","101","zpal","hrppvmh"
"1722","147420","tm","10110","101","zpal","hrppvmh"
"1723","147414","tm","10110","101","zpal","hrppvmh"
"1724","147416","tm","10110","101","zpal","hrppvmh"
"1725","147419","tm","10110","101","zpal","hrppvmh"
"1726","147415","tm","10110","101","zpal","hrppvmh"
"1727","147413","tm","10110","101","zpal","hrppvmh"
"1728","147412","tm","10110","101","zpal","hrppvmh"
"1729","147411","tm","10110","101","zpal","hrppvmh"
"1730","162971","tm","10110","101","hrtnz","srhgli"
"1731","162978","tm","10110","101","hrtnz","srhgli"
"1732","162977","tm","10110","101","hrtnz","srhgli"
"1733","162970","tm","10110","101","hrtnz","srhgli"
"1734","162904","tm","10110","101","hrtnz","srhgli"
"1735","162906","tm","10110","101","hrtnz","srhgli"
"1736","162909","tm","10110","101","hrtnz","srhgli"
"1737","162905","tm","10110","101","hrtnz","srhgli"
"1738","162903","tm","10110","101","hrtnz","srhgli"
"1739","162902","tm","10110","101","hrtnz","srhgli"
"1740","162901","tm","10110","101","hrtnz","srhgli"
"1741","162908","tm","10110","101","hrtnz","srhgli"
"1742","162907","tm","10110","101","hrtnz","srhgli"
"1743","162900","tm","10110","101","hrtnz","srhgli"
"1744","162544","tm","10110","101","hrtnz","srhgli"
"1745","162546","tm","10110","101","hrtnz","srhgli"
"1746","131765","tm","10110","101","zpal","uovcz"
"1747","792739","tm","10110","101","uvvlm","sznnvirgv"
"1748","792737","tm","10110","101","uvvlm","sznnvirgv"
"1749","792724","tm","10110","101","uvvlm","sznnvirgv"
"1750","792726","tm","10110","101","uvvlm","sznnvirgv"
"1751","942017","tm","10120","101","uvvlm","zozyzhgrmv"
"1752","942010","tm","10120","101","uvvlm","zozyzhgrmv"
"1753","942084","tm","10120","101","uvvlm","zozyzhgrmv"
"1754","942089","tm","10120","101","uvvlm","zozyzhgrmv"
"1755","923334","tm","10120","101","uvvlm","zozyzhgrmv"
"1756","974301","tm","10120","101","hrtnz","srhgli"
"1757","974308","tm","10120","101","hrtnz","srhgli"
"1758","545333","tm","10120","101","uvvlm","zozyzhgrmv"
"1759","545332","tm","10120","101","uvvlm","zozyzhgrmv"
"1760","545331","tm","10120","101","uvvlm","zozyzhgrmv"
"1761","545337","tm","10120","101","uvvlm","zozyzhgrmv"
"1762","545330","tm","10120","101","uvvlm","zozyzhgrmv"
"1763","545324","tm","10120","101","uvvlm","zozyzhgrmv"
"1764","545326","tm","10120","101","uvvlm","zozyzhgrmv"
"1765","598000","tm","10120","101","uvvlm","zozyzhgrmv"
"1766","529157","tm","10120","101","hrtnz","srhgli"
"1767","529136","tm","10120","101","hrtnz","srhgli"
"1768","529139","tm","10120","101","hrtnz","srhgli"
"1769","529132","tm","10120","101","hrtnz","srhgli"
"1770","529138","tm","10120","101","hrtnz","srhgli"
"1771","529130","tm","10120","101","hrtnz","srhgli"
"1772","529126","tm","10120","101","hrtnz","srhgli"
"1773","529112","tm","10120","101","hrtnz","srhgli"
"1774","529111","tm","10120","101","hrtnz","srhgli"
"1775","529105","tm","10120","101","hrtnz","srhgli"
"1776","529103","tm","10120","101","hrtnz","srhgli"
"1777","529843","tm","10120","101","hrtnz","srhgli"
"1778","529841","tm","10120","101","hrtnz","srhgli"
"1779","529860","tm","10120","101","hrtnz","srhgli"
"1780","529894","tm","10120","101","hrtnz","srhgli"
"1781","529855","tm","10120","101","hrtnz","srhgli"
"1782","529853","tm","10120","101","hrtnz","srhgli"
"1783","529851","tm","10120","101","hrtnz","srhgli"
"1784","529858","tm","10120","101","hrtnz","srhgli"
"1785","529815","tm","10120","101","hrtnz","srhgli"
"1786","585763","tm","10120","101","zpal","uovcz"
"1787","585762","tm","10120","101","zpal","uovcz"
"1788","585768","tm","10120","101","zpal","uovcz"
"1789","585760","tm","10120","101","zpal","uovcz"
"1790","585794","tm","10120","101","zpal","uovcz"
"1791","585799","tm","10120","101","zpal","uovcz"
"1792","585795","tm","10120","101","zpal","uovcz"
"1793","585793","tm","10120","101","zpal","uovcz"
"1794","585792","tm","10120","101","zpal","uovcz"
"1795","585791","tm","10120","101","zpal","uovcz"
"1796","585755","tm","10120","101","zpal","uovcz"
"1797","585753","tm","10120","101","zpal","uovcz"
"1798","585751","tm","10120","101","zpal","uovcz"
"1799","585757","tm","10120","101","zpal","uovcz"
"1800","585750","tm","10120","101","zpal","uovcz"
"1801","585734","tm","10120","101","zpal","uovcz"
"1802","585736","tm","10120","101","zpal","uovcz"
"1803","585739","tm","10120","101","zpal","uovcz"
"1804","585735","tm","10120","101","zpal","uovcz"
"1805","585732","tm","10120","101","zpal","uovcz"
"1806","585731","tm","10120","101","zpal","uovcz"
"1807","578028","tm","10120","101","hkh","tznnz"
"1808","578027","tm","10120","101","uvvlm","tznnz"
"1809","578014","tm","10120","101","uvvlm","tznnz"
"1810","578016","tm","10120","101","hrtnz","srhgli"
"1811","578019","tm","10120","101","hrtnz","srhgli"
"1812","578015","tm","10120","101","hrtnz","srhgli"
"1813","346874","tm","10120","101","uvvlm","zozyzhgrmv"
"1814","346876","tm","10120","101","uvvlm","zozyzhgrmv"
"1815","346879","tm","10120","101","uvvlm","zozyzhgrmv"
"1816","346875","tm","10120","101","uvvlm","zozyzhgrmv"
"1817","346873","tm","10120","101","uvvlm","zozyzhgrmv"
"1818","393696","tm","10120","101","hkh","tznnz"
"1819","393699","tm","10120","101","hkh","tznnz"
"1820","393695","tm","10120","101","hkh","tznnz"
"1821","393652","tm","10120","101","hkh","tznnz"
"1822","393651","tm","10120","101","hkh","tznnz"
"1823","393658","tm","10120","101","hkh","tznnz"
"1824","393657","tm","10120","101","hkh","tznnz"
"1825","393650","tm","10120","101","hkh","tznnz"
"1826","393634","tm","10120","101","hkh","tznnz"
"1827","393636","tm","10120","101","hkh","tznnz"
"1828","393639","tm","10120","101","uvvlm","tznnz"
"1829","393633","tm","10120","101","uvvlm","tznnz"
"1830","393676","tm","10120","101","hkh","tznnz"
"1831","393679","tm","10120","101","hkh","tznnz"
"1832","393678","tm","10120","101","hkh","tznnz"
"1833","393677","tm","10120","101","hkh","tznnz"
"1834","391773","tm","10120","101","zpal","uovcz"
"1835","391772","tm","10120","101","zpal","uovcz"
"1836","391771","tm","10120","101","zpal","uovcz"
"1837","391777","tm","10120","101","zpal","uovcz"
"1838","391770","tm","10120","101","zpal","uovcz"
"1839","391704","tm","10120","101","zpal","uovcz"
"1840","391706","tm","10120","101","zpal","uovcz"
"1841","391709","tm","10120","101","zpal","uovcz"
"1842","391705","tm","10120","101","zpal","uovcz"
"1843","391703","tm","10120","101","zpal","uovcz"
"1844","391702","tm","10120","101","zpal","uovcz"
"1845","391701","tm","10120","101","zpal","uovcz"
"1846","391708","tm","10120","101","zpal","uovcz"
"1847","391707","tm","10120","101","zpal","uovcz"
